@relation acc
@attribute lat numeric
@attribute lon numeric
@attribute airtemp numeric
@attribute groundtemp numeric
@attribute hours numeric
@attribute acc {Y, N}
@data
47.6401756667,-122.39295,52.71,54.62,7,N
47.684446,-122.37945,53.86,57.95,4,N
47.676431,-122.305472,56.71,59.18,12,N
47.623054,-122.32821,60.73,62.10,1,N
47.5960963333,-122.389183,59.97,60.69,0,N
47.6054223333,-122.351371,57.87,58.43,5,N
47.719674,-122.355539,60.47,61.13,12,N
47.614106,-122.310054,57.16,59.20,16,N
47.545396,-122.304944,57.84,58.55,9,N
47.615218,-122.326765,57.44,58.33,7,N
47.710822,-122.355496,59.72,60.49,0,N
47.520825,-122.279954,59.08,60.01,0,N
47.642315,-122.388955,59.85,59.56,13,N
47.611399,-122.307542,57.15,59.22,18,N
47.609464,-122.335997,58.57,59.07,1,N
47.732322,-122.358565,60.51,61.77,0,N
47.609421,-122.30892,51.94,53.36,6,N
47.645073,-122.38668,51.95,52.61,7,N
47.606467,-122.32091,53.23,54.87,12,N
47.719601,-122.355539,53.06,54.78,14,N
47.670922,-122.393504,55.88,56.23,16,N
47.5696756667,-122.321396,58.52,59.41,6,N
47.514864,-122.369893,58.97,59.15,7,N
47.7310176667,-122.305666,53.04,54.79,8,N
47.5370536667,-122.267284,51.78,53.26,9,N
47.634715,-122.329135,52.28,53.07,9,N
47.6193826667,-122.345399,59.23,62.08,2,N
47.639694,-122.316801,58.12,59.35,6,N
47.7188336667,-122.312433,57.04,58.27,10,N
47.597986,-122.30011,61.25,62.78,12,N
47.619643,-122.283541,58.00,58.44,13,N
47.6532886667,-122.355469,57.53,58.70,4,N
47.6643373333,-122.285996,60.67,61.12,15,N
47.618002,-122.329182,53.47,54.79,14,N
47.6629356667,-122.313118,57.82,59.21,5,N
47.6287213333,-122.307442,55.29,58.94,1,N
47.5656686667,-122.386839,55.93,57.84,5,N
47.7339806667,-122.3498,53.23,54.95,10,N
47.5801493333,-122.296435,52.72,54.61,11,N
47.6156393333,-122.332519,54.61,59.17,1,N
47.7063756667,-122.297706,56.75,58.35,12,N
47.6602003333,-122.333927,57.75,58.71,7,N
47.5233906667,-122.25449,57.41,58.34,10,N
47.6559036667,-122.295043,57.64,60.66,0,N
47.6401896667,-122.277157,58.06,58.75,5,N
47.7201793333,-122.34489,57.31,58.58,14,N
47.5375913333,-122.289427,52.13,53.21,5,N
47.596539,-122.326352,55.12,56.88,15,N
47.602985,-122.328535,58.54,60.87,4,N
47.712305,-122.339596,57.84,58.41,7,N
47.60923,-122.344993,56.02,58.92,13,N
47.620717,-122.341078,54.07,56.21,6,N
47.608037,-122.311541,51.76,53.45,5,N
47.57814,-122.297991,52.74,54.66,5,N
47.6560406667,-122.346913,56.04,58.38,12,N
47.59149,-122.334812,59.60,61.54,4,N
47.7264163333,-122.356307,57.99,58.68,7,N
47.605743,-122.338702,57.72,58.41,10,N
47.5083523333,-122.28759,61.26,62.64,12,N
47.703069,-122.312174,54.93,56.34,2,N
47.5990566667,-122.332564,57.81,59.50,8,N
47.571393,-122.334194,58.61,58.80,9,N
47.620184,-122.328213,57.65,58.31,15,N
47.706054,-122.320508,57.69,58.12,13,N
47.5914873333,-122.29756,53.35,55.03,10,N
47.6825033333,-122.320056,57.81,58.41,8,N
47.5895353333,-122.331511,58.32,58.60,10,N
47.622701,-122.334021,60.68,62.00,1,N
47.614745,-122.332881,60.84,62.31,11,N
47.724585,-122.292729,54.43,57.43,5,N
47.6195363333,-122.31678,53.43,55.58,11,N
47.7209456667,-122.295233,58.78,60.20,5,N
47.7049136667,-122.355533,57.74,58.29,7,N
47.553372,-122.3123,60.39,60.14,11,N
47.732921,-122.312735,58.78,60.17,7,N
47.653567,-122.276969,61.42,62.86,11,N
47.640282,-122.300344,51.29,53.44,9,N
47.546032,-122.27532,54.69,58.30,8,N
47.6403836667,-122.360635,54.68,55.05,9,N
47.549316,-122.288553,59.43,62.48,3,N
47.718356,-122.289374,60.62,61.88,1,N
47.5400686667,-122.279146,54.99,57.86,5,N
47.6050203333,-122.31155,52.53,54.44,11,N
47.6255063333,-122.333103,51.37,52.16,8,N
47.5163416667,-122.350776,55.69,55.97,10,N
47.565871,-122.394092,58.98,60.12,5,N
47.5924076667,-122.325068,58.32,58.86,7,N
47.5860603333,-122.305563,58.03,58.42,8,N
47.6560263333,-122.395708,56.79,58.12,10,N
47.6266293333,-122.322005,57.24,58.29,10,N
47.6884293333,-122.344695,57.84,58.60,6,N
47.7221696667,-122.355552,55.09,58.08,2,N
47.6625116667,-122.301932,53.59,57.23,5,N
47.5537166667,-122.280473,53.74,56.12,11,N
47.617716,-122.345399,51.95,53.55,7,N
47.5684826667,-122.296435,52.72,54.61,11,N
47.6772903333,-122.378893,61.06,62.48,12,N
47.612626,-122.341277,58.41,58.86,6,N
47.533171,-122.373688,54.42,54.59,10,N
47.5966993333,-122.322191,58.13,58.97,6,N
47.6124273333,-122.324458,55.46,58.84,1,N
47.5699906667,-122.386659,53.90,54.88,8,N
47.5552153333,-122.37496,55.36,56.15,10,N
47.5251236667,-122.367275,59.91,60.27,3,N
47.600254,-122.318159,55.52,58.88,2,N
47.625743,-122.338702,54.07,57.35,7,N
47.7252686667,-122.324588,56.36,56.48,10,N
47.6068606667,-122.330541,61.24,62.81,12,N
47.6188396667,-122.333103,53.56,55.21,11,N
47.6568593333,-122.300619,50.39,52.01,8,N
47.609421,-122.30892,51.23,51.91,8,N
47.6751273333,-122.322951,53.79,54.88,6,N
47.6120663333,-122.333825,55.21,57.18,10,N
47.613622,-122.320756,61.20,62.84,12,N
47.6044356667,-122.331409,59.15,59.45,1,N
47.609069,-122.323391,58.65,58.69,12,N
47.598437,-122.315855,61.14,61.91,11,N
47.7242203333,-122.312672,55.41,58.13,12,N
47.618907,-122.320857,55.31,58.80,1,N
47.650252,-122.355569,54.31,58.25,2,N
47.6222693333,-122.343494,53.62,54.60,8,N
47.606993,-122.321427,53.55,55.38,11,N
47.556785,-122.286143,60.67,61.99,0,N
47.611259,-122.32076,59.03,60.07,8,N
47.675775,-122.302579,57.91,59.12,7,N
47.571328,-122.339668,58.96,58.87,6,N
47.534783,-122.376611,59.50,59.51,11,N
47.675775,-122.302579,52.68,54.66,3,N
47.701742,-122.335029,58.08,58.95,0,N
47.573498,-122.285051,60.13,59.87,15,N
47.621103,-122.355433,60.52,61.43,9,N
47.6887423333,-122.344969,54.76,58.58,4,N
47.597469,-122.347685,53.70,55.20,11,N
47.60383,-122.33999,51.74,52.55,8,N
47.6096516667,-122.328535,52.78,54.39,11,N
47.5351803333,-122.369948,59.01,58.99,8,N
47.5963006667,-122.326789,58.73,58.72,9,N
47.6206323333,-122.337087,58.93,58.76,9,N
47.600659,-122.308964,55.31,59.38,1,N
47.6219553333,-122.320756,55.32,59.03,4,N
47.4753926667,-122.344569,54.18,55.55,10,N
47.6786263333,-122.325826,51.18,52.90,9,N
47.6033426667,-122.32637,55.71,57.80,4,N
47.6046246667,-122.337873,54.20,57.97,4,N
47.617173,-122.333103,51.39,52.52,8,N
47.7412546667,-122.34885,52.35,53.58,11,N
47.5723213333,-122.376234,54.22,56.27,17,N
47.618801,-122.28856,52.65,54.06,10,N
47.611672,-122.336484,55.03,55.58,7,N
47.730447,-122.312702,53.63,56.71,11,N
47.723234,-122.355547,52.38,53.63,12,N
47.609994,-122.346301,53.08,54.18,7,N
47.6917236667,-122.325739,51.18,52.90,9,N
47.603233,-122.330297,55.05,58.70,3,N
47.713312,-122.370418,54.43,55.96,11,N
47.7221816667,-122.3423,53.41,54.97,6,N
47.5173456667,-122.335803,54.70,57.33,12,N
47.711896,-122.340679,51.02,52.50,8,N
47.6634596667,-122.414255,51.03,51.66,8,N
47.6132056667,-122.326352,55.12,56.88,10,N
47.6165663333,-122.330297,53.11,54.83,6,N
47.599408,-122.293323,51.57,52.95,7,N
47.6887476667,-122.302483,50.38,51.34,10,N
47.6276433333,-122.31945,53.61,55.93,15,N
47.6151056667,-122.343663,54.76,55.50,4,N
47.5261043333,-122.376703,55.18,55.33,8,N
47.688347,-122.290573,58.10,58.73,9,N
47.558323,-122.301546,53.46,57.07,16,N
47.6158616667,-122.327667,55.17,58.86,2,N
47.5365793333,-122.279209,52.07,53.82,12,N
47.5287143333,-122.303912,52.70,55.66,12,N
47.530505,-122.365897,55.69,57.93,8,N
47.6499646667,-122.317782,57.83,58.37,13,N
47.6130833333,-122.337793,54.06,57.41,6,N
47.5999703333,-122.311454,54.74,55.26,3,N
47.6159476667,-122.302222,51.49,52.86,4,N
47.5983386667,-122.336484,52.79,54.29,16,N
47.617316,-122.347229,51.59,52.99,15,N
47.7019353333,-122.324588,53.76,54.32,10,N
47.6111086667,-122.32489,54.74,55.61,5,N
47.656339,-122.324036,53.43,55.80,12,N
47.5249296667,-122.371165,56.39,57.66,5,N
47.586708,-122.393421,51.99,52.63,8,N
47.6666996667,-122.355262,54.15,58.60,2,N
47.6103996667,-122.322146,51.96,53.39,10,N
47.6080766667,-122.334739,52.07,52.99,9,N
47.613002,-122.329182,55.11,58.49,2,N
47.6055053333,-122.330863,54.68,59.10,1,N
47.6791343333,-122.290274,55.02,58.45,3,N
47.7065026667,-122.357909,54.79,54.95,9,N
47.6634483333,-122.400457,53.45,55.32,7,N
47.648583,-122.364958,54.29,57.01,17,N
47.686677,-122.294926,54.43,56.87,8,N
47.732392,-122.354253,54.83,54.93,15,N
47.613247,-122.320767,54.89,56.23,0,N
47.536381,-122.361331,55.54,55.03,6,N
47.612158,-122.323113,53.11,53.03,14,N
47.615789,-122.336507,54.77,57.94,4,N
47.602985,-122.328535,53.56,56.31,6,N
47.626455,-122.282317,53.49,54.32,14,N
47.613206,-122.342259,54.87,55.44,7,N
47.690681,-122.344523,54.70,55.23,14,N
47.5883013333,-122.328965,55.96,56.06,11,N
47.555614,-122.329588,52.23,53.21,9,N
47.6032676667,-122.302284,53.94,56.26,5,N
47.7005003333,-122.312433,54.81,54.81,9,N
47.6494163333,-122.303907,54.70,55.13,9,N
47.4893596667,-122.376304,55.04,54.32,2,N
47.697305,-122.339596,50.78,51.51,8,N
47.6835203333,-122.388155,54.03,55.77,11,N
47.6670043333,-122.377312,55.89,56.22,10,N
47.5940956667,-122.32391,55.51,54.72,3,N
47.729638,-122.355539,53.69,53.24,9,N
47.6081336667,-122.32091,53.04,52.94,11,N
47.624848,-122.347021,54.39,56.96,4,N
47.5664666667,-122.335125,55.78,57.20,11,N
47.6219046667,-122.327904,53.90,53.56,9,N
47.6954023333,-122.363937,52.05,52.72,9,N
47.7117606667,-122.364995,54.48,55.99,11,N
47.637416,-122.355598,53.75,56.06,6,N
47.612795,-122.348039,55.48,56.20,10,N
47.5796213333,-122.293014,53.55,55.89,11,N
47.6025436667,-122.35052,53.64,54.49,8,N
47.5958536667,-122.317225,55.62,57.26,12,N
47.587114,-122.330809,55.28,55.91,4,N
47.6524736667,-122.358298,54.43,55.34,8,N
47.7451316667,-122.286917,55.83,58.84,2,N
47.6467886667,-122.347184,54.83,57.74,1,N
47.558338,-122.316139,55.67,58.53,11,N
47.5431243333,-122.27515,56.20,57.97,11,N
47.675626,-122.360747,55.23,56.45,1,N
47.6135273333,-122.330541,55.41,56.14,3,N
47.61245,-122.317227,53.85,55.06,6,N
47.5210533333,-122.372648,55.47,55.83,5,N
47.6745526667,-122.300626,52.21,52.15,1,N
47.6100203333,-122.31155,54.49,55.70,4,N
47.618002,-122.329182,55.88,55.75,5,N
47.609488,-122.339089,55.12,55.97,6,N
47.5990763333,-122.338702,53.95,52.79,3,N
47.512449,-122.264499,54.82,54.33,6,N
47.567898,-122.294551,53.67,53.36,8,N
47.6319396667,-122.315549,53.04,52.98,11,N
47.7000313333,-122.362125,52.32,52.34,1,N
47.6558416667,-122.346986,52.76,52.42,9,N
47.6429526667,-122.348863,56.00,55.37,4,N
47.6185016667,-122.338197,53.36,52.61,7,N
47.581624,-122.31453,55.09,54.41,1,N
47.569095,-122.288186,53.94,53.36,9,N
47.7266616667,-122.32296,54.73,55.20,8,N
47.7220796667,-122.30866,55.70,55.42,14,N
47.5983923333,-122.333537,54.28,53.50,7,N
47.697305,-122.339596,55.60,53.10,5,N
47.6535203333,-122.388155,53.12,52.26,15,N
47.686942,-122.3553,53.13,52.34,11,N
47.5517553333,-122.381785,55.61,55.30,12,N
47.652005,-122.353411,55.80,57.04,14,N
47.696024,-122.354013,54.71,55.22,11,N
47.721329,-122.296339,54.61,55.51,1,N
47.601672,-122.305031,55.79,55.56,6,N
47.612626,-122.341277,55.69,55.17,11,N
47.705096,-122.344695,53.57,53.16,7,N
47.613533,-122.332031,53.94,53.63,8,N
47.623222,-122.333001,54.68,55.51,11,N
47.602985,-122.328535,55.94,55.98,17,N
47.625859,-122.363231,54.43,53.46,9,N
47.626357,-122.346251,52.40,52.55,0,N
47.61642,-122.35365,54.13,52.79,8,N
47.730148,-122.296206,53.19,52.29,15,N
47.599195,-122.327667,55.00,55.53,12,N
47.722015,-122.33728,54.78,54.03,8,N
47.571481,-122.363499,55.58,54.88,0,N
47.612857,-122.345637,55.23,53.16,9,N
47.5966413333,-122.342432,53.16,52.21,11,N
47.6148126667,-122.327096,54.79,55.39,8,N
47.5644956667,-122.290915,54.77,55.21,9,N
47.6493236667,-122.387352,54.61,52.84,6,N
47.7113046667,-122.355539,53.18,52.33,10,N
47.5380353333,-122.274798,54.83,54.32,1,N
47.602985,-122.328535,53.32,53.15,8,N
47.533685,-122.354063,55.67,55.27,7,N
47.642838,-122.367556,55.82,55.56,12,N
47.551922,-122.387044,54.41,54.19,10,N
47.611733,-122.341753,54.00,53.70,5,N
47.603059,-122.31678,55.80,55.63,11,N
47.61936,-122.316781,56.21,55.55,4,N
47.6280696667,-122.320817,53.07,53.02,11,N
47.5916133333,-122.334742,53.33,52.50,10,N
47.6165553333,-122.333001,54.55,54.35,12,N
47.611918,-122.352507,54.79,54.50,6,N
47.736864,-122.348012,53.66,53.22,9,N
47.5983166667,-122.311586,54.32,53.98,12,N
47.6149453333,-122.330037,55.08,54.76,1,N
47.6022533333,-122.351402,55.76,55.11,5,N
47.5984833333,-122.333556,54.29,53.56,10,N
47.534645,-122.387218,53.45,52.87,9,N
47.6465576667,-122.342464,54.55,54.25,6,N
47.6174243333,-122.308791,53.83,53.40,9,N
47.518281,-122.367204,53.40,52.82,8,N
47.51736,-122.355165,54.39,53.50,11,N
47.626722,-122.358187,54.38,53.48,12,N
47.60252,-122.329645,55.55,55.34,10,N
47.650154,-122.310301,54.25,53.20,16,N
47.6003486667,-122.32454,53.11,52.43,7,N
47.613478,-122.32093,53.03,52.07,11,N
47.7138336667,-122.312433,53.73,53.42,7,N
47.6118613333,-122.332042,54.27,53.50,10,N
47.6150203333,-122.314151,52.81,52.75,11,N
47.597834,-122.319302,52.50,52.39,1,N
47.6961226667,-122.397076,55.12,53.23,4,N
47.5915583333,-122.321391,53.07,52.01,11,N
47.6462436667,-122.358052,54.37,53.48,10,N
47.608373,-122.307302,53.00,52.97,11,N
47.634578,-122.355404,53.05,52.17,11,N
47.670466,-122.280118,54.67,52.74,6,N
47.6116903333,-122.341124,53.22,52.26,11,N
47.6598993333,-122.308378,52.19,52.22,18,N
47.723572,-122.312676,54.24,52.71,0,N
47.617985,-122.328535,53.25,52.51,9,N
47.5503753333,-122.281293,53.13,52.19,6,N
47.4837183333,-122.267331,54.91,53.21,0,N
47.598622,-122.320756,53.04,52.15,10,N
47.602085,-122.330783,53.27,52.39,10,N
47.568528,-122.409156,54.41,54.00,8,N
47.6652193333,-122.278706,53.26,53.35,11,N
47.5272913333,-122.296081,52.79,52.79,8,N
47.6085016667,-122.338197,53.56,53.70,11,N
47.586673,-122.32455,53.91,54.24,8,N
47.6230923333,-122.35283,54.16,54.99,11,N
47.6012703333,-122.300111,54.47,55.05,4,N
47.5970256667,-122.291545,53.37,53.57,11,N
47.6296686667,-122.329182,54.63,54.57,3,N
47.671332,-122.314285,53.93,53.46,2,N
47.588351,-122.299871,52.72,52.76,8,N
47.6172043333,-122.335873,53.25,53.33,5,N
47.5563796667,-122.370982,54.48,55.03,11,N
47.5539943333,-122.284635,54.89,56.04,0,N
47.585044,-122.334219,54.60,56.28,10,N
47.6804033333,-122.301946,53.93,54.13,7,N
47.7139116667,-122.355423,53.25,53.15,0,N
47.660775,-122.302579,52.39,52.49,12,N
47.644374,-122.346913,54.49,54.58,5,N
47.72012,-122.36231,54.22,55.05,5,N
47.710353,-122.31356,52.62,52.33,10,N
47.602114,-122.330809,54.37,54.18,0,N
47.723431,-122.290847,55.03,55.92,7,N
47.663655,-122.368611,52.57,52.73,10,N
47.7239473333,-122.294054,53.16,53.23,11,N
47.581227,-122.386766,54.03,54.42,7,N
47.550296,-122.38416,54.30,55.00,10,N
47.589786,-122.314854,54.54,54.10,2,N
47.6017106667,-122.338062,53.00,52.99,9,N
47.6276386667,-122.340465,53.37,53.39,10,N
47.6227566667,-122.323671,55.08,56.15,5,N
47.544419,-122.390816,54.24,54.24,8,N
47.7367693333,-122.355547,54.00,54.71,11,N
47.621207,-122.337592,54.64,54.65,3,N
47.5463706667,-122.277135,53.39,53.35,10,N
47.5671826667,-122.329532,53.66,53.62,15,N
47.690641,-122.369465,54.01,54.63,10,N
47.6700593333,-122.267017,52.27,52.43,8,N
47.7301973333,-122.348004,53.21,53.27,11,N
47.5935826667,-122.306961,53.55,53.31,12,N
47.5224893333,-122.331386,54.57,54.10,2,N
47.697087,-122.299662,53.00,52.56,12,N
47.5885273333,-122.330541,54.12,54.20,5,N
47.625294,-122.308847,53.18,53.32,10,N
47.5899766667,-122.338441,54.00,53.92,1,N
47.679447,-122.382127,54.14,53.61,2,N
47.600693,-122.333273,53.30,53.14,9,N
47.6097276667,-122.337788,54.22,54.97,9,N
47.6110696667,-122.320757,54.73,54.81,3,N
47.6133716667,-122.334179,53.81,53.58,6,N
47.5706546667,-122.376234,53.21,53.18,9,N
47.6795303333,-122.375449,53.23,53.23,10,N
47.534748,-122.286273,54.44,55.07,6,N
47.708899,-122.320568,51.77,51.89,8,N
47.6018606667,-122.330541,53.44,53.50,10,N
47.6063956667,-122.322463,54.00,54.39,9,N
47.619377,-122.325207,54.21,55.48,10,N
47.5752593333,-122.376204,55.03,56.59,3,N
47.596853,-122.334178,54.40,56.09,10,N
47.5666953333,-122.313474,53.86,53.97,8,N
47.602981,-122.321754,55.32,57.61,2,N
47.5999393333,-122.333354,54.11,54.68,7,N
47.584048,-122.308189,54.02,54.09,8,N
47.633248,-122.350787,54.18,55.02,11,N
47.704291,-122.387572,54.03,54.19,9,N
47.5298246667,-122.25468,54.85,55.95,1,N
47.5636706667,-122.380425,53.96,54.13,8,N
47.71704,-122.313781,54.36,55.05,6,N
47.6081213333,-122.342952,54.22,55.11,11,N
47.608429,-122.335081,54.42,55.56,11,N
47.6120536667,-122.341198,54.09,54.39,9,N
47.600659,-122.308964,53.93,54.22,6,N
47.599195,-122.327667,54.24,55.37,15,N
47.715869,-122.312559,54.42,56.04,8,N
47.601643,-122.327656,53.32,53.87,8,N
47.610972,-122.340465,53.48,53.99,4,N
47.611207,-122.337592,53.48,54.00,12,N
47.608756,-122.336885,54.11,55.31,6,N
47.6231723333,-122.342391,53.71,54.29,3,N
47.598348,-122.322448,54.86,57.82,1,N
47.6416613333,-122.314316,54.07,56.65,5,N
47.6328503333,-122.351565,52.91,54.22,9,N
47.601692,-122.316784,51.79,51.61,7,N
47.5786003333,-122.28364,53.32,53.73,10,N
47.5297113333,-122.343448,53.58,54.37,6,N
47.7083646667,-122.362125,54.23,55.21,11,N
47.551101,-122.385457,54.82,55.33,7,N
47.53821,-122.268227,53.81,54.19,9,N
47.6707503333,-122.290237,52.20,51.96,8,N
47.7134293333,-122.344695,55.38,56.88,12,N
47.7034033333,-122.323173,55.64,57.37,1,N
47.6275436667,-122.35052,53.31,54.30,7,N
47.7109353333,-122.312617,51.95,52.21,7,N
47.5778996667,-122.291003,54.56,56.87,1,N
47.595044,-122.334219,54.20,54.58,9,N
47.536484,-122.329188,54.06,54.88,11,N
47.6010436667,-122.325207,54.61,56.86,12,N
47.693123,-122.332657,54.41,55.22,5,N
47.5289106667,-122.293509,54.00,54.40,12,N
47.5946516667,-122.328535,55.06,55.53,9,N
47.615849,-122.360866,54.85,56.79,12,N
47.5994343333,-122.323501,53.25,54.11,7,N
47.6160393333,-122.343398,54.09,55.18,11,N
47.5303026667,-122.34543,54.07,55.06,0,N
47.6220263333,-122.334256,53.41,53.99,14,N
47.5541136667,-122.359569,53.91,54.63,4,N
47.6110096667,-122.325128,53.71,54.58,13,N
47.702503,-122.363849,52.29,52.66,6,N
47.606628,-122.312857,52.10,51.66,5,N
47.551495,-122.323085,53.93,54.90,7,N
47.534148,-122.332133,54.06,54.86,9,N
47.628713,-122.330907,53.29,53.95,16,N
47.5905053333,-122.330863,54.34,55.47,11,N
47.6376823333,-122.321989,54.86,56.74,12,N
47.6914563333,-122.332657,55.07,56.15,1,N
47.727149,-122.315237,54.48,55.26,10,N
47.7083646667,-122.362125,54.28,54.66,5,N
47.5185263333,-122.372393,55.19,55.67,4,N
47.5189483333,-122.32293,55.74,56.09,0,N
47.624561,-122.347571,54.99,57.52,7,N
47.523049,-122.317234,54.34,56.41,0,N
47.520679,-122.335803,53.82,55.17,9,N
47.619744,-122.348859,53.23,54.31,11,N
47.695752,-122.344583,52.86,53.56,5,N
47.613584,-122.32863,53.74,54.57,15,N
47.5255556667,-122.393088,54.90,56.54,1,N
47.6312706667,-122.362121,54.03,55.10,11,N
47.5916,-122.327681,55.51,58.75,3,N
47.626721,-122.35812,53.93,54.57,1,N
47.5724386667,-122.386563,54.94,57.68,3,N
47.693203,-122.344613,53.13,54.13,7,N
47.5660826667,-122.384355,53.64,53.80,9,N
47.513712,-122.298036,53.85,54.11,10,N
47.5913873333,-122.32821,53.78,54.64,10,N
47.6068173333,-122.332062,54.33,55.48,1,N
47.6155616667,-122.31422,53.09,53.74,4,N
47.557207,-122.331979,52.60,51.82,8,N
47.6570723333,-122.263546,54.28,55.15,11,N
47.6391226667,-122.347197,52.44,53.17,9,N
47.6798816667,-122.315262,52.58,52.81,9,N
47.6395103333,-122.330843,54.03,55.01,11,N
47.713935,-122.320569,54.92,55.19,8,N
47.591888,-122.335125,52.80,52.12,7,N
47.6710466667,-122.330187,52.23,52.79,6,N
47.5832353333,-122.325052,55.28,55.81,0,N
47.651239,-122.297259,54.35,56.47,4,N
47.5533406667,-122.293783,51.98,51.97,9,N
47.6609883333,-122.40228,54.79,55.03,3,N
47.7383603333,-122.333839,52.17,52.02,9,N
47.6212186667,-122.338435,52.72,52.95,13,N
47.602717,-122.330057,55.00,55.50,13,N
47.5596643333,-122.339456,54.51,54.99,11,N
47.603559,-122.348806,52.63,52.69,9,N
47.5012103333,-122.373413,52.63,52.21,8,N
47.650516,-122.35447,52.42,53.21,4,N
47.6544506667,-122.352262,55.03,55.05,4,N
47.6700133333,-122.28527,54.97,55.23,9,N
47.5426566667,-122.398509,53.36,53.48,4,N
47.72843,-122.348164,54.55,54.85,0,N
47.5910133333,-122.308012,52.12,51.94,2,N
47.6841566667,-122.383093,53.17,53.97,10,N
47.6580056667,-122.305473,56.20,56.02,2,N
47.6131126667,-122.311456,52.24,51.89,13,N
47.5863183333,-122.328535,55.28,55.96,0,N
47.646565,-122.354391,53.43,54.41,8,N
47.5043553333,-122.365894,55.00,55.25,7,N
47.702577,-122.328518,53.45,53.83,4,N
47.664884,-122.310756,55.04,55.32,5,N
47.650407,-122.385978,54.77,55.00,2,N
47.579815,-122.354657,55.10,55.22,0,N
47.639719,-122.279598,53.95,54.47,1,N
47.567516,-122.363295,55.32,55.67,7,N
47.614788,-122.342952,55.71,56.27,6,N
47.664884,-122.310756,55.08,55.41,12,N
47.614096,-122.317901,54.86,56.41,0,N
47.599258,-122.305807,53.77,55.20,6,N
47.7067146667,-122.344858,54.29,56.19,5,N
47.6784246667,-122.272909,53.61,54.37,9,N
47.6051636667,-122.327854,56.31,58.90,2,N
47.6682973333,-122.321726,54.91,56.04,12,N
47.5901946667,-122.321622,53.94,54.60,6,N
47.630477,-122.30744,53.90,55.32,11,N
47.6832156667,-122.313049,57.36,58.39,12,N
47.627113,-122.31572,55.27,55.60,9,N
47.610174,-122.364534,54.95,55.68,5,N
47.615269,-122.349656,54.64,56.02,8,N
47.6131106667,-122.322462,54.32,55.45,5,N
47.6825336667,-122.321852,52.88,53.64,7,N
47.6009986667,-122.310086,53.03,54.14,10,N
47.604356,-122.310367,53.67,55.13,11,N
47.6057526667,-122.319274,54.60,56.05,12,N
47.5499306667,-122.317964,53.08,54.09,10,N
47.6008656667,-122.330276,53.77,54.46,9,N
47.630269,-122.349656,56.31,58.68,2,N
47.7236016667,-122.334198,54.55,55.04,8,N
47.676285,-122.315442,54.39,54.58,8,N
47.6055053333,-122.330863,54.54,56.62,12,N
47.5963203333,-122.322093,52.62,53.70,8,N
47.5568373333,-122.313511,53.92,55.20,11,N
47.6050866667,-122.30365,54.92,56.37,1,N
47.6096813333,-122.328514,53.32,54.58,10,N
47.560575,-122.333271,54.63,56.80,12,N
47.661622,-122.309512,56.41,60.01,2,N
47.616643,-122.327656,52.81,53.70,8,N
47.5065073333,-122.393181,54.77,55.68,11,N
47.7033283333,-122.32296,56.98,58.53,3,N
47.570509,-122.321394,54.84,55.40,7,N
47.7002623333,-122.386088,55.02,56.23,1,N
47.613593,-122.353112,54.41,55.41,5,N
47.6163993333,-122.391868,52.30,52.80,8,N
47.7084093333,-122.352763,56.14,58.68,3,N
47.605743,-122.338702,52.90,54.02,7,N
47.5763683333,-122.294639,54.17,55.16,10,N
47.6761923333,-122.309829,53.80,54.48,6,N
47.6321566667,-122.296167,56.44,57.25,11,N
47.5737656667,-122.295665,55.14,56.95,2,N
47.5820766667,-122.303541,54.74,56.39,4,N
47.738234,-122.355547,54.90,56.22,4,N
47.704601,-122.355539,53.81,54.45,6,N
47.6068126667,-122.31351,52.50,53.59,7,N
47.5093553333,-122.365894,53.08,53.56,8,N
47.6662276667,-122.381022,52.52,53.38,8,N
47.6316353333,-122.325313,53.94,55.41,11,N
47.521124,-122.273419,52.77,53.45,15,N
47.607661,-122.322073,54.96,57.99,0,N
47.611142,-122.334464,55.67,56.87,6,N
47.6070536667,-122.341198,57.27,58.38,2,N
47.6062483333,-122.331542,54.96,54.84,9,N
47.7312543333,-122.312735,54.27,55.32,11,N
47.6200523333,-122.326804,52.59,53.76,8,N
47.5907756667,-122.412099,56.26,57.20,12,N
47.63731,-122.346999,53.42,55.49,8,N
47.6000513333,-122.331581,53.50,55.14,10,N
47.613002,-122.329182,55.76,58.92,2,N
47.6087806667,-122.330809,55.66,59.42,6,N
47.523629,-122.284739,54.18,55.15,16,N
47.603002,-122.329182,56.30,58.89,2,N
47.6631703333,-122.398773,54.56,55.10,8,N
47.5243563333,-122.364548,55.37,55.40,9,N
47.7422363333,-122.308405,56.76,57.18,11,N
47.5815176667,-122.279549,54.16,56.22,5,N
47.5591186667,-122.277957,54.74,56.49,11,N
47.6734473333,-122.313161,55.51,55.69,9,N
47.658402,-122.30089,56.42,56.78,10,N
47.6850753333,-122.335029,52.57,53.65,8,N
47.665775,-122.302579,56.92,57.39,9,N
47.607606,-122.345213,56.30,58.68,4,N
47.5306753333,-122.272746,54.66,57.29,8,N
47.483483,-122.262336,55.12,55.97,1,N
47.5448716667,-122.278138,54.81,55.39,8,N
47.539052,-122.27441,57.38,57.97,7,N
47.615245,-122.319465,56.58,59.01,0,N
47.677321,-122.283692,54.50,55.10,10,N
47.719153,-122.352874,57.25,57.58,18,N
47.604879,-122.324007,54.75,54.61,11,N
47.612181,-122.346476,55.66,58.74,0,N
